category,ym,n,platform_n,share,month,seasonal_index,adj,roll_mean,roll_std,denom,z,shift,bad_rate
casa_conforto,2018-05,17,6853,0.0024806654020137165,5,1.3688884238999903,0.0018121750163875676,0.0037333999239713427,0.0012975585829805164,0.0012975585829805164,-1.4806459860723094,,0.23529411764705882
casa_conforto,2018-06,16,6160,0.0025974025974025974,6,0.9384438868152005,0.002767776138664411,0.0031365901396146296,0.0015384172642781972,0.0015384172642781972,-0.23973599979278742,,0.125
casa_conforto,2018-07,24,6273,0.003825920612147298,7,1.4454822807825944,0.0026468125296395316,0.0025242829165448063,0.0006851764110132183,0.0006851764110132183,0.1788292929021479,,0.125
casa_conforto,2018-08,15,6452,0.0023248605083694977,8,0.9147013182862305,0.0025416608262086235,0.002345071577568067,0.0004436201430856833,0.0004436201430856833,0.4431477057672428,,0.06666666666666667
casa_conforto_2,2017-01,2,789,0.0025348542458808617,1,1.0,0.0025348542458808617,,0.0,,,,0.0
casa_conforto_2,2017-03,3,2641,0.001135933358576297,3,1.0,0.001135933358576297,,0.0,,,,0.0
casa_conforto_2,2017-04,1,2391,0.0004182350480970305,4,1.0,0.0004182350480970305,0.0018353938022285794,0.0009891864457565599,0.0009891864457565599,-1.4326508012831318,,0.0
casa_conforto_2,2017-06,1,3217,0.00031084861672365556,6,1.0,0.00031084861672365556,0.0013630075508513962,0.0010764252058107933,0.0010764252058107933,-0.9774566114282185,,0.0
casa_conforto_2,2017-07,1,3969,0.0002519526329050139,7,1.0,0.0002519526329050139,0.0010999678173194611,0.0010243146105906192,0.0010243146105906192,-0.8278854715598386,,0.0
casa_conforto_2,2017-08,1,4293,0.00023293733985557886,8,1.0,0.00023293733985557886,0.0005292424140754992,0.000410277146533934,0.000410277146533934,-0.722207114686104,,0.0
casa_conforto_2,2017-09,1,4243,0.00023568230025925054,9,1.0,0.00023568230025925054,0.0003034934093953197,8.337536270169398e-05,8.337536270169398e-05,-0.8133231081547233,,1.0
casa_conforto_2,2017-10,3,4568,0.0006567425569176883,10,1.0,0.0006567425569176883,0.0002578552224358747,3.63119803528899e-05,3.63119803528899e-05,10.985006342405889,,0.0
casa_conforto_2,2017-11,3,7451,0.00040263051939337,11,1.0,0.00040263051939337,0.0003443287074843829,0.00020844490163875737,0.00020844490163875737,0.2796989106024108,,0.3333333333333333
casa_conforto_2,2018-02,2,6694,0.00029877502240812666,2,1.0,0.00029877502240812666,0.00038199817910647193,0.00019961432547590532,0.00019961432547590532,-0.41691976014211873,,1.0
casa_conforto_2,2018-03,1,7188,0.0001391207568169171,3,1.0,0.0001391207568169171,0.0003984575997446089,0.00018543727304876455,0.00018543727304876455,-1.39851518879645,,0.0
casa_conforto_2,2018-06,1,6160,0.00016233766233766234,6,1.0,0.00016233766233766234,0.0003743172138840255,0.0002172477186427581,0.0002172477186427581,-0.9757504146450536,,1.0
casa_conforto_2,2018-07,2,6273,0.0003188267176789415,7,1.0,0.0003188267176789415,0.000250715990239019,0.00012335844749670563,0.00012335844749670563,0.5521367107164784,,0.0
casa_construcao,2017-02,3,1733,0.0017311021350259665,2,0.7894563045960863,0.002192777643230881,,0.0,,,,0.0
casa_construcao,2017-03,5,2641,0.001893222264293828,3,0.7692799828800033,0.002461031492339173,,0.0,,,,0.2
casa_construcao,2017-04,5,2391,0.002091175240485153,4,1.2851434986730625,0.001627192016023374,0.0023269045677850268,0.00018968411578386657,0.00018968411578386657,-3.6888305004881503,,0.2
casa_construcao,2017-05,5,3660,0.001366120218579235,5,1.1917393191383827,0.0011463247009143981,0.0020936670505311426,0.00042566330621116684,0.00042566330621116684,-2.2255673340721986,,0.4
casa_construcao,2017-06,4,3217,0.0012433944668946222,6,1.2922974517259567,0.0009621581047257959,0.0018568314631269565,0.0005875008215717018,0.0005875008215717018,-1.5228461400406226,,0.0
casa_construcao,2017-07,1,3969,0.0002519526329050139,7,1.093549310017081,0.00023039896838403972,0.0015491765785006853,0.0006694390976061103,0.0006694390976061103,-1.969973989915656,,0.0
casa_construcao,2017-08,1,4293,0.00023293733985557886,8,0.8174681736789831,0.0002849497354829774,0.000991518447511902,0.000579715663934488,0.000579715663934488,-1.2188194247391801,,0.0
casa_construcao,2017-09,9,4243,0.0021211407023332546,9,0.514335332605508,0.004124042366656067,0.0006559578773768028,0.00046653532457522994,0.00046653532457522994,7.433701815477485,,0.2222222222222222
casa_construcao,2017-10,14,4568,0.003064798598949212,10,0.7431540043644772,0.004124042366656067,0.0014003872938122201,0.0018460241426883804,0.0018460241426883804,1.475416821405903,,0.14285714285714285
casa_construcao,2017-11,33,7451,0.00442893571332707,11,1.073930701860908,0.004124042366656067,0.002190858359294788,0.0022323597020764974,0.0022323597020764974,0.8659823081213432,,0.18181818181818182
casa_construcao,2017-12,29,5624,0.005156472261735419,12,1.2503441534516742,0.004124042366656067,0.003164269208862795,0.001919546315586545,0.001919546315586545,0.4999999999999998,,0.10344827586206896
casa_construcao,2018-01,28,7220,0.003878116343490305,1,0.9403677262983191,0.004124042366656067,0.004124042366656067,0.0,0.000123721270999682,0.0,,0.25
casa_construcao,2018-02,32,6694,0.004780400358530027,2,0.7894563045960863,0.0060553070900812534,0.004124042366656067,0.0,0.000123721270999682,15.609803454332038,SURGE,0.21875
casa_construcao,2018-03,32,7188,0.004451864218141347,3,0.7692799828800033,0.005787053240972961,0.004606858547512364,0.0009656323617125923,0.0009656323617125923,1.222198779013028,,0.21875
casa_construcao,2018-04,59,6934,0.008508797231035477,4,1.2851434986730625,0.00662089271728876,0.005022611266091587,0.0010433414800392928,0.0010433414800392928,1.531887192999344,,0.2033898305084746
casa_construcao,2018-05,58,6853,0.008463446665693857,5,1.1917393191383827,0.007101760032397737,0.005646823853749761,0.001073032531932478,0.001073032531932478,1.355910594833233,,0.1896551724137931
casa_construcao,2018-06,58,6160,0.009415584415584415,6,1.2922974517259567,0.007285926628586338,0.006391253270185178,0.0005875008215716986,0.0005875008215716986,1.522846140040631,,0.06896551724137931
casa_construcao,2018-07,55,6273,0.00876773473617089,7,1.093549310017081,0.008017685764928095,0.006698908154811449,0.0006694390976061072,0.0006694390976061072,1.9699739899156656,,0.09090909090909091
casa_construcao,2018-08,42,6452,0.006509609423434594,8,0.8174681736789831,0.007963134997829158,0.007256566285800232,0.0005797156639344836,0.0005797156639344836,1.2188194247391912,,0.16666666666666666
cds_dvds_musicais,2017-07,4,3969,0.0010078105316200555,7,1.0,0.0010078105316200555,,0.0,,,,0.0
cds_dvds_musicais,2017-08,2,4293,0.0004658746797111577,8,1.0,0.0004658746797111577,,0.0,,,,0.0
cds_dvds_musicais,2017-10,1,4568,0.00021891418563922942,10,1.0,0.00021891418563922942,0.0007368426056656066,0.00038320651585289017,0.00038320651585289017,-1.3515647532079167,,0.0
cds_dvds_musicais,2017-11,3,7451,0.00040263051939337,11,1.0,0.00040263051939337,0.0005641997989901475,0.0004035346738341025,0.0004035346738341025,-0.4003851219565841,,0.0
cds_dvds_musicais,2017-12,1,5624,0.00017780938833570413,12,1.0,0.00017780938833570413,0.0005238074790909532,0.0003392437373801012,0.0003392437373801012,-1.0199100311395874,,0.0
cds_dvds_musicais,2018-04,1,6934,0.00014421690222094028,4,1.0,0.00014421690222094028,0.00031630719326986533,0.00013962949728992685,0.00013962949728992685,-1.2324780536278561,,0.0
cine_foto,2017-02,1,1733,0.0005770340450086555,2,1.0,0.0005770340450086555,,0.0,,,,0.0
cine_foto,2017-04,2,2391,0.000836470096194061,4,1.0,0.000836470096194061,,0.0,,,,0.0
cine_foto,2017-05,1,3660,0.000273224043715847,5,1.0,0.000273224043715847,0.0007067520706013583,0.0001834489910774605,0.0001834489910774605,-2.3632074744006415,,0.0
cine_foto,2017-06,1,3217,0.00031084861672365556,6,1.0,0.00031084861672365556,0.0005622427283061878,0.00028191420005990703,0.00028191420005990703,-0.8917397971762713,,0.0
cine_foto,2017-09,1,4243,0.00023568230025925054,9,1.0,0.00023568230025925054,0.0004993942004105548,0.00026226607475018736,0.00026226607475018736,-1.0055128190044942,,0.0
cine_foto,2017-10,1,4568,0.00021891418563922942,10,1.0,0.00021891418563922942,0.00041405626422320353,0.00028327621931955455,0.00028327621931955455,-0.6888756107121042,,0.0
cine_foto,2017-11,1,7451,0.00013421017313112335,11,1.0,0.00013421017313112335,0.0002596672865844956,4.0985399938715874e-05,4.0985399938715874e-05,-3.0610196226208397,,1.0
cine_foto,2018-01,2,7220,0.0002770083102493075,1,1.0,0.0002770083102493075,0.0002249138189383147,7.248884195241546e-05,7.248884195241546e-05,0.7186553117401113,,0.0
cine_foto,2018-02,2,6694,0.00029877502240812666,2,1.0,0.00029877502240812666,0.0002164537423197277,6.0018473799825566e-05,6.0018473799825566e-05,1.3715990240431306,,0.0
cine_foto,2018-03,6,7188,0.0008347245409015025,3,1.0,0.0008347245409015025,0.0002322269228569467,7.352671716163509e-05,7.352671716163509e-05,8.194267897478337,,0.5
cine_foto,2018-04,5,6934,0.0007210845111047015,4,1.0,0.0007210845111047015,0.000386179511672515,0.00030780897039926937,0.00030780897039926937,1.0880287179342758,,0.2
cine_foto,2018-05,17,6853,0.0024806654020137165,5,1.0,0.0024806654020137165,0.0005328980961659095,0.0002868254554669557,0.0002868254554669557,6.790775604894677,,0.058823529411764705
cine_foto,2018-06,9,6160,0.001461038961038961,6,1.0,0.001461038961038961,0.0010838123691070119,0.0009593571243952493,0.0009593571243952493,0.39320768287382224,,0.1111111111111111
cine_foto,2018-07,7,6273,0.0011158935118762952,7,1.0,0.0011158935118762952,0.0013743783537647205,0.0008061017670600321,0.0008061017670600321,-0.32066030922020716,,0.14285714285714285
cine_foto,2018-08,9,6452,0.0013949163050216986,8,1.0,0.0013949163050216986,0.0014446705965084185,0.0007539284569861249,0.0007539284569861249,-0.06599338574593103,,0.1111111111111111
climatizacao,2016-10,5,308,0.016233766233766232,10,1.0,0.016233766233766232,,0.0,,,,0.4
climatizacao,2017-01,3,789,0.0038022813688212928,1,1.0,0.0038022813688212928,,0.0,,,,0.3333333333333333
climatizacao,2017-02,12,1733,0.006924408540103866,2,1.0,0.006924408540103866,0.010018023801293763,0.008790387248220498,0.008790387248220498,-0.3519316241518438,,0.4166666666666667
climatizacao,2017-03,16,2641,0.00605831124574025,3,1.0,0.00605831124574025,0.008986818714230464,0.006467271896371332,0.006467271896371332,-0.4528195992708063,,0.0625
climatizacao,2017-04,14,2391,0.005855290673358427,4,1.0,0.005855290673358427,0.00825469184710791,0.005479760595681199,0.005479760595681199,-0.43786605853557525,,0.07142857142857142
climatizacao,2017-05,7,3660,0.001912568306010929,5,1.0,0.001912568306010929,0.005660072957005959,0.0013224519831496221,0.0013224519831496221,-2.833754796956615,,0.14285714285714285
climatizacao,2017-06,9,3217,0.0027976375505129004,6,1.0,0.0027976375505129004,0.005187644691303368,0.002232060737104448,0.002232060737104448,-1.070762592191338,,0.2222222222222222
climatizacao,2017-07,5,3969,0.0012597631645250692,7,1.0,0.0012597631645250692,0.004155951943905627,0.002112227194911133,0.002112227194911133,-1.3711540057613962,,0.4
climatizacao,2017-08,12,4293,0.002795248078266946,8,1.0,0.002795248078266946,0.0029563149236018316,0.0020328087120505727,0.0020328087120505727,-0.0792336457336466,,0.0
climatizacao,2017-09,8,4243,0.0018854584020740043,9,1.0,0.0018854584020740043,0.0021913042748289615,0.0007478526457825526,0.0007478526457825526,-0.40896542183777423,,0.125
climatizacao,2017-10,9,4568,0.001970227670753065,10,1.0,0.001970227670753065,0.00218452679884473,0.0007513354688502643,0.0007513354688502643,-0.28522429324359955,,0.2222222222222222
climatizacao,2017-11,16,7451,0.0021473627700979736,11,1.0,0.0021473627700979736,0.001977674328904771,0.0006304449501386653,0.0006304449501386653,0.2691566347797374,,0.3125
climatizacao,2017-12,3,5624,0.0005334281650071124,12,1.0,0.0005334281650071124,0.002199574230297997,0.0004118340959036368,0.0004118340959036368,-4.045672958755553,,0.0
climatizacao,2018-01,22,7220,0.0030470914127423824,1,1.0,0.0030470914127423824,0.0016341192519830389,0.0007418625244099657,0.0007418625244099657,1.90462803318329,,0.13636363636363635
climatizacao,2018-02,11,6694,0.0016432626232446967,2,1.0,0.0016432626232446967,0.0019245275046501334,0.0010403607004649301,0.0010403607004649301,-0.2703532354497256,,0.09090909090909091
climatizacao,2018-03,23,7188,0.003199777406789093,3,1.0,0.003199777406789093,0.0018427862427730412,0.0010483870236340494,0.0010483870236340494,1.2943608929002959,,0.21739130434782608
climatizacao,2018-04,22,6934,0.0031727718488606866,4,1.0,0.0031727718488606866,0.002105889901945821,0.0012608343891133732,0.0012608343891133732,0.8461713577348597,,0.045454545454545456
climatizacao,2018-05,14,6853,0.0020429009193054137,5,1.0,0.0020429009193054137,0.0027657258229092144,0.00075126060157906,0.00075126060157906,-0.9621493554759948,,0.21428571428571427
climatizacao,2018-06,9,6160,0.001461038961038961,6,1.0,0.001461038961038961,0.0025146781995499723,0.0007925459153481637,0.0007925459153481637,-1.3294362107060382,,0.2222222222222222
climatizacao,2018-07,15,6273,0.0023912003825920613,7,1.0,0.0023912003825920613,0.0024691222839985385,0.0008615637442737221,0.0008615637442737221,-0.09044241000665999,,0.2
climatizacao,2018-08,17,6452,0.0026348419094854307,8,1.0,0.0026348419094854307,0.0022669780279492807,0.0007154583541536517,0.0007154583541536517,0.5141653310783029,,0.11764705882352941
consoles_games,2016-10,10,308,0.032467532467532464,10,2.143453698039916,0.01514729825851729,,0.0,,,,0.3
consoles_games,2017-01,21,789,0.026615969581749048,1,1.3335917783277424,0.01995810863135655,,0.0,,,,0.19047619047619047
consoles_games,2017-02,18,1733,0.0103866128101558,2,0.7071308004521739,0.014688389762564568,0.01755270344493692,0.003401756637637223,0.003401756637637223,-0.8420101692994223,,0.16666666666666666
consoles_games,2017-03,48,2641,0.01817493373722075,3,1.0033677654583433,0.018113930268547497,0.016597932217479468,0.00291903038716562,0.00291903038716562,0.5193498696462918,,0.22916666666666666
consoles_games,2017-04,15,2391,0.006273525721455458,4,0.48426493785447644,0.012954738679306734,0.016976931730246475,0.0025010107537103265,0.0025010107537103265,-1.6082270118082032,,0.06666666666666667
consoles_games,2017-05,26,3660,0.007103825136612022,5,0.5082235958977614,0.013977755448491785,0.016428791835443837,0.0031829657706601887,0.0031829657706601887,-0.7700479878059371,,0.07692307692307693
consoles_games,2017-06,27,3217,0.0083929126515387,6,0.5910145679275298,0.014200855794417303,0.014933703539727644,0.002236377991894066,0.002236377991894066,-0.3276940427631677,,0.1111111111111111
consoles_games,2017-07,46,3969,0.011589821113630638,7,0.7619445590766252,0.015210845691549986,0.014811820047690829,0.002267276206810019,0.002267276206810019,0.17599339800798833,,0.10869565217391304
consoles_games,2017-08,85,4293,0.019799673887724203,8,1.118470754161746,0.017702451149528137,0.01408604890344145,0.000925551859229833,0.000925551859229833,3.9072929409876123,SURGE,0.09411764705882353
consoles_games,2017-09,61,4243,0.014376620315814282,9,1.1292350794107637,0.01273129092244993,0.015272977020996802,0.0017061894863180326,0.0017061894863180326,-1.4896857113050472,,0.11475409836065574
consoles_games,2017-10,101,4568,0.022110332749562173,10,2.143453698039916,0.010315283586382572,0.014961360889486339,0.0020918411776598804,0.0020918411776598804,-2.2210468713983733,COLLAPSE,0.13861386138613863
consoles_games,2017-11,127,7451,0.017044691987652665,11,1.3388031183543712,0.01273129092244993,0.013989967837477654,0.003181228640975444,0.003181228640975444,-0.3956574824001906,,0.14960629921259844
consoles_games,2017-12,88,5624,0.015647226173541962,12,1.2290368878422353,0.01273129092244993,0.013370079145202642,0.0031046912824039437,0.0031046912824039437,-0.20574935304295433,,0.13636363636363635
consoles_games,2018-01,53,7220,0.007340720221606648,1,1.3335917783277424,0.005504473213543312,0.01212728908843309,0.0012080036680336519,0.0012080036680336519,-5.482446825405901,COLLAPSE,0.1320754716981132
consoles_games,2018-02,51,6694,0.007618763071407231,2,0.7071308004521739,0.010774192082335293,0.010320584661206434,0.003406756371961603,0.003406756371961603,0.13314935721912893,,0.23529411764705882
consoles_games,2018-03,53,7188,0.007373400111296605,3,1.0033677654583433,0.0073486515763523655,0.010435311785194615,0.0034142373122410734,0.0034142373122410734,-0.9040555551823065,,0.2641509433962264
consoles_games,2018-04,42,6934,0.006057109893279493,4,0.48426493785447644,0.012507843165593125,0.009089651948670223,0.003265159451772424,0.003265159451772424,1.046868083292964,,0.21428571428571427
consoles_games,2018-05,40,6853,0.0058368597694440395,5,0.5082235958977614,0.011484826396408071,0.009033790009456023,0.0031829657706601688,0.0031829657706601688,0.7700479878059409,,0.15
consoles_games,2018-06,41,6160,0.0066558441558441555,6,0.5910145679275298,0.011261726050482557,0.010528878305172212,0.002236377991894046,0.002236377991894046,0.3276940427631722,,0.12195121951219512
consoles_games,2018-07,49,6273,0.007811254583134066,7,0.7619445590766252,0.010251736153349874,0.010650761797209028,0.00226727620681,0.00226727620681,-0.17599339800798827,,0.10204081632653061
consoles_games,2018-08,56,6452,0.008679479231246125,8,1.118470754161746,0.0077601306953717225,0.011376532941458404,0.0009255518592298022,0.0009255518592298022,-3.907292940987737,COLLAPSE,0.14285714285714285
construcao_ferramentas_construcao,2017-01,1,789,0.0012674271229404308,1,0.5444960272037196,0.0023277068327740643,,0.0,,,,1.0
construcao_ferramentas_construcao,2017-02,3,1733,0.0017311021350259665,2,0.7836818273208239,0.0022089348951016153,,0.0,,,,0.0
construcao_ferramentas_construcao,2017-03,4,2641,0.0015145778114350624,3,0.68863797295201,0.002199381781028521,0.0022683208639378396,8.398444254285447e-05,8.398444254285447e-05,-0.8208553968092489,,0.75
construcao_ferramentas_construcao,2017-05,1,3660,0.000273224043715847,5,1.0489305640252138,0.000260478675220755,0.0022453411696347334,7.149050528153816e-05,7.149050528153816e-05,-27.76400147960002,,0.0
construcao_ferramentas_construcao,2017-06,4,3217,0.0012433944668946222,6,1.4757928914976954,0.0008425263965276146,0.001749125546031239,0.0009941463886150904,0.0009941463886150904,-0.9119372759242982,,0.25
construcao_ferramentas_construcao,2017-07,5,3969,0.0012597631645250692,7,1.3375549676805087,0.0009418402943915341,0.0013778304369696263,0.0009833118539657518,0.0009833118539657518,-0.4433894911565639,,0.0
construcao_ferramentas_construcao,2017-08,6,4293,0.001397624039133473,8,1.648980184890252,0.0008475687288058539,0.0010610567867921062,0.0008162265226352975,0.0008162265226352975,-0.2615549140659841,,0.16666666666666666
construcao_ferramentas_construcao,2017-09,8,4243,0.0018854584020740043,9,0.3016116151285589,0.006251279153391844,0.0007231035237364394,0.0003117803367326881,0.0003117803367326881,17.730995121719655,,0.125
construcao_ferramentas_construcao,2017-10,14,4568,0.003064798598949212,10,0.4902674354713949,0.006251279153391844,0.0022208036432792115,0.002687371850256769,0.002687371850256769,1.4997833328229342,,0.14285714285714285
construcao_ferramentas_construcao,2017-11,36,7451,0.00483156623272044,11,0.7728924135628961,0.006251279153391844,0.003572991832495269,0.003092859273506227,0.003092859273506227,0.8659583524666248,,0.16666666666666666
construcao_ferramentas_construcao,2017-12,22,5624,0.0039118065433854906,12,0.6257609758577182,0.006251279153391844,0.004900351547245346,0.002701855212292995,0.002701855212292995,0.5000000000000001,,0.3181818181818182
construcao_ferramentas_construcao,2018-01,40,7220,0.00554016620498615,1,0.5444960272037196,0.010174851474009622,0.006251279153391844,0.0,0.0001875383746017553,20.921437166924527,SURGE,0.15
construcao_ferramentas_construcao,2018-02,54,6694,0.00806692560501942,2,0.7836818273208239,0.010293623411682074,0.0072321722335462885,0.001961786160308889,0.001961786160308889,1.5605427543916157,,0.24074074074074073
construcao_ferramentas_construcao,2018-03,51,7188,0.0070951585976627716,3,0.68863797295201,0.010303176525755168,0.008242758298118845,0.002300073196090333,0.002300073196090333,0.8958055035546799,,0.29411764705882354
construcao_ferramentas_construcao,2018-04,76,6934,0.010960484568791463,4,1.7533186888389842,0.006251279153391844,0.009255732641209677,0.0020038193641120946,0.0020038193641120946,-1.4993634364588175,,0.17105263157894737
construcao_ferramentas_construcao,2018-05,88,6853,0.012841091492776886,5,1.0489305640252138,0.01224207963156293,0.009255732641209677,0.0020038193641120946,0.0020038193641120946,1.490327443599949,,0.13636363636363635
construcao_ferramentas_construcao,2018-06,106,6160,0.017207792207792207,6,1.4757928914976954,0.011660031910256073,0.009772539680598005,0.0025199872344988097,0.0025199872344988097,0.7490086472733517,,0.11320754716981132
construcao_ferramentas_construcao,2018-07,97,6273,0.015463095807428662,7,1.3375549676805087,0.011560718012392153,0.010114141805241506,0.002700329461509352,0.002700329461509352,0.5357035975684544,,0.10309278350515463
construcao_ferramentas_construcao,2018-08,124,6452,0.019218846869187848,8,1.648980184890252,0.011654989577977833,0.010428527176900751,0.0028010018179196496,0.0028010018179196496,0.43786562123261896,,0.10483870967741936
construcao_ferramentas_ferramentas,2017-04,1,2391,0.0004182350480970305,4,1.0,0.0004182350480970305,,0.0,,,,0.0
construcao_ferramentas_ferramentas,2017-05,2,3660,0.000546448087431694,5,1.0,0.000546448087431694,,0.0,,,,0.0
construcao_ferramentas_ferramentas,2017-09,3,4243,0.0007070469007777516,9,1.0,0.0007070469007777516,0.0004823415677643623,9.066030955007808e-05,9.066030955007808e-05,2.478541427097915,,0.0
construcao_ferramentas_ferramentas,2017-10,5,4568,0.0010945709281961471,10,1.0,0.0010945709281961471,0.0005572433454354921,0.00014470824012040241,0.00014470824012040241,3.7131788923255464,,0.0
construcao_ferramentas_ferramentas,2017-11,4,7451,0.0005368406925244934,11,1.0,0.0005368406925244934,0.0006915752411256558,0.0002934971027193991,0.0002934971027193991,-0.5272097992364101,,0.25
construcao_ferramentas_ferramentas,2017-12,6,5624,0.0010668563300142249,12,1.0,0.0010668563300142249,0.0007212266522325215,0.00026085292318176183,0.00026085292318176183,1.3249982923935617,,0.16666666666666666
construcao_ferramentas_ferramentas,2018-01,8,7220,0.00110803324099723,1,1.0,0.00110803324099723,0.0008513287128781542,0.0002740674401858648,0.0002740674401858648,0.9366473009161029,,0.125
construcao_ferramentas_ferramentas,2018-02,11,6694,0.0016432626232446967,2,1.0,0.0016432626232446967,0.0009515752979330238,0.0002770206655969348,0.0002770206655969348,2.496879876529061,,0.09090909090909091
construcao_ferramentas_ferramentas,2018-03,8,7188,0.0011129660545353367,3,1.0,0.0011129660545353367,0.0010887482216951612,0.00045201006964150754,0.00045201006964150754,0.0535780825842726,,0.125
construcao_ferramentas_ferramentas,2018-04,16,6934,0.0023074704355350445,4,1.0,0.0023074704355350445,0.001232779562197872,0.0002744350461439726,0.0002744350461439726,3.9160117792440183,,0.125
construcao_ferramentas_ferramentas,2018-05,5,6853,0.0007296074711805049,5,1.0,0.0007296074711805049,0.001542933088578077,0.0005682114917903288,0.0005682114917903288,-1.4313783320976738,,0.0
construcao_ferramentas_ferramentas,2018-06,4,6160,0.0006493506493506494,6,1.0,0.0006493506493506494,0.0014483266461238955,0.0006843858718787537,0.0006843858718787537,-1.167434965569823,,0.0
construcao_ferramentas_ferramentas,2018-07,10,6273,0.0015941335883947075,7,1.0,0.0015941335883947075,0.0011998486526503837,0.0007656259792185295,0.0007656259792185295,0.5149837472165827,,0.1
construcao_ferramentas_ferramentas,2018-08,14,6452,0.0021698698078115313,8,1.0,0.0021698698078115313,0.0013201405361152265,0.000784980020117838,0.000784980020117838,1.0824852224503076,,0.14285714285714285
construcao_ferramentas_iluminacao,2017-07,1,3969,0.0002519526329050139,7,1.0,0.0002519526329050139,,0.0,,,,0.0
construcao_ferramentas_iluminacao,2017-08,2,4293,0.0004658746797111577,8,1.0,0.0004658746797111577,,0.0,,,,0.0
construcao_ferramentas_iluminacao,2017-09,1,4243,0.00023568230025925054,9,1.0,0.00023568230025925054,0.00035891365630808577,0.00015126572994193034,0.00015126572994193034,-0.8146680421014246,,1.0
construcao_ferramentas_iluminacao,2017-10,2,4568,0.00043782837127845885,10,1.0,0.00043782837127845885,0.0003178365376251407,0.00012846263879163765,0.00012846263879163765,0.9340601655236207,,0.5
construcao_ferramentas_iluminacao,2017-11,9,7451,0.00120789155818011,11,1.0,0.00120789155818011,0.00034783449603847027,0.00012083574145403023,0.00012083574145403023,7.117571769680685,,0.2222222222222222
construcao_ferramentas_iluminacao,2018-01,6,7220,0.0008310249307479224,1,1.0,0.0008310249307479224,0.0005868192273572443,0.0004265574758013175,0.0004265574758013175,0.5725036302128358,,0.0
construcao_ferramentas_iluminacao,2018-02,8,6694,0.0011951000896325067,2,1.0,0.0011951000896325067,0.0006781067901164354,0.0004310951194307899,0.0004310951194307899,1.199255747081293,,0.125
construcao_ferramentas_iluminacao,2018-03,12,7188,0.001669449081803005,3,1.0,0.001669449081803005,0.0009179612374597495,0.0003646692679076016,0.0003646692679076016,2.060738072761493,,0.3333333333333333
construcao_ferramentas_iluminacao,2018-04,34,6934,0.00490337467551197,4,1.0,0.00490337467551197,0.001225866415090886,0.0003434797627365953,0.0003434797627365953,10.706622803979457,SURGE,0.11764705882352941
construcao_ferramentas_iluminacao,2018-05,32,6853,0.004669487815555231,5,1.0,0.004669487815555231,0.002149737194423851,0.0018675768689750461,0.0018675768689750461,1.3492085187980811,,0.15625
construcao_ferramentas_iluminacao,2018-06,35,6160,0.005681818181818182,6,1.0,0.005681818181818182,0.003109352915625678,0.0019485226808536923,0.0019485226808536923,1.3202131499262038,,0.05714285714285714
construcao_ferramentas_iluminacao,2018-07,40,6273,0.00637653435357883,7,1.0,0.00637653435357883,0.004231032438672097,0.0017617014283225596,0.0017617014283225596,1.2178578506061706,,0.0
construcao_ferramentas_iluminacao,2018-08,51,6452,0.007904525728456293,8,1.0,0.007904525728456293,0.005407803756616054,0.0007774063719400024,0.0007774063719400024,3.211604717889973,SURGE,0.0784313725490196
construcao_ferramentas_jardim,2017-02,1,1733,0.0005770340450086555,2,1.0,0.0005770340450086555,,0.0,,,,0.0
construcao_ferramentas_jardim,2017-04,7,2391,0.0029276453366792136,4,1.0,0.0029276453366792136,,0.0,,,,0.0
construcao_ferramentas_jardim,2017-05,6,3660,0.001639344262295082,5,1.0,0.001639344262295082,0.0017523396908439345,0.0016621331842739213,0.0016621331842739213,-0.06798217472459218,,0.5
construcao_ferramentas_jardim,2017-06,3,3217,0.0009325458501709667,6,1.0,0.0009325458501709667,0.001714674547994317,0.0011771148415044,0.0011771148415044,-0.6644455326242922,,0.0
construcao_ferramentas_jardim,2017-07,5,3969,0.0012597631645250692,7,1.0,0.0012597631645250692,0.0015191423735384795,0.0010376243178769784,0.0010376243178769784,-0.2499741038684508,,0.0
construcao_ferramentas_jardim,2017-08,7,4293,0.001630561378989052,8,1.0,0.001630561378989052,0.001689824653417583,0.0008742944553320778,0.0008742944553320778,-0.06778411331228384,,0.14285714285714285
construcao_ferramentas_jardim,2017-09,5,4243,0.0011784115012962526,9,1.0,0.0011784115012962526,0.0013655536639950424,0.0003385645075583336,0.0003385645075583336,-0.5527518641821773,,0.2
construcao_ferramentas_jardim,2017-10,8,4568,0.0017513134851138354,10,1.0,0.0017513134851138354,0.0012503204737453351,0.0002891504349735828,0.0002891504349735828,1.7326379308897517,,0.25
construcao_ferramentas_jardim,2017-11,13,7451,0.0017447322507046035,11,1.0,0.0017447322507046035,0.0014550123824810524,0.0002788321467484207,0.0002788321467484207,1.039047583293737,,0.23076923076923078
construcao_ferramentas_jardim,2017-12,6,5624,0.0010668563300142249,12,1.0,0.0010668563300142249,0.0015762546540259359,0.0002709604457447582,0.0002709604457447582,-1.8799730071730052,,0.16666666666666666
construcao_ferramentas_jardim,2018-01,21,7220,0.0029085872576177286,1,1.0,0.0029085872576177286,0.001435328391782229,0.00036393922388423903,0.00036393922388423903,4.048090365505946,,0.0
construcao_ferramentas_jardim,2018-02,14,6694,0.002091425156856887,2,1.0,0.002091425156856887,0.0018678723308625982,0.000764518069603254,0.000764518069603254,0.292410127219493,,0.07142857142857142
